checkout_id,timestamp,amount,payment_method,device_type,session_duration_seconds,inactivity_seconds,retry_count,checkout_step_reached,network_quality,payment_status,failure_reason_code,otp_attempts,upi_collect_expired,dropoff_cause,recovered,time_to_recovery_minutes,minutes_since_dropoff,recovery_probability_ground_truth,was_recovered,touch_count,minutes_since_last_intervention,consecutive_ignored_interventions,opt_out_flag,recoverability_score,decision,stop_reason
CHK_007623,2026-01-21 09:31:00,755.0,UPI,MOBILE,218,159,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,183,0.3063,0,0,703,0,False,0.3063,CONTINUE,NONE
CHK_007624,2026-01-11 16:27:00,597.0,WALLET,MOBILE,452,40,1,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,649,0.5685,0,1,913,2,False,0.5685,STOP,IGNORED_INTERVENTIONS
CHK_007625,2026-01-05 16:29:00,2914.0,UPI,MOBILE,409,428,1,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,1,22.0,71,0.4362,1,1,558,1,False,0.4362,CONTINUE,NONE
CHK_007626,2026-01-02 03:23:00,5030.0,WALLET,MOBILE,498,392,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,98,0.2632,0,1,427,0,False,0.2632,CONTINUE,NONE
CHK_007627,2026-01-24 05:00:00,3747.0,WALLET,MOBILE,150,336,0,CART,Average,ABANDONED,NONE,2,0,PRICE_HESITATION,0,,129,0.2445,0,3,732,1,False,0.2445,STOP,MAX_TOUCHES
CHK_007628,2026-01-20 09:34:00,12407.0,CARD,MOBILE,264,189,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,2472,0.02,0,0,698,1,False,0.02,STOP,LOW_RECOVERABILITY
CHK_007629,2026-01-21 11:06:00,13592.0,CARD,DESKTOP,264,80,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,1,157.0,311,0.0723,1,3,561,0,False,0.0723,STOP,MAX_TOUCHES
CHK_007630,2026-01-19 16:57:00,7507.0,CARD,MOBILE,549,333,2,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,887.0,3241,0.3391,1,2,708,0,False,0.3391,CONTINUE,NONE
CHK_007631,2026-01-12 16:44:00,2109.0,WALLET,MOBILE,886,456,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,280,0.3469,0,1,215,2,False,0.3469,STOP,COOLDOWN
CHK_007632,2026-01-11 08:25:00,10579.0,CARD,DESKTOP,642,369,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,97,0.3183,0,1,412,0,False,0.3183,CONTINUE,NONE
CHK_007633,2026-01-24 11:20:00,4537.0,UPI,DESKTOP,629,226,0,CART,Average,ABANDONED,NONE,2,0,PRICE_HESITATION,0,,276,0.2929,0,0,732,0,False,0.2929,CONTINUE,NONE
CHK_007634,2026-01-22 12:30:00,8106.0,UPI,MOBILE,259,73,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,1,1,PAYMENT_FAILURE,0,,275,0.2983,0,4,379,0,False,0.2983,STOP,MAX_TOUCHES
CHK_007635,2026-01-11 01:40:00,7459.0,WALLET,MOBILE,657,149,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1099,0.5292,0,1,601,2,False,0.5292,STOP,IGNORED_INTERVENTIONS
CHK_007636,2026-01-08 15:04:00,4700.0,CARD,DESKTOP,520,40,2,CART,Good,ABANDONED,NONE,2,0,PRICE_HESITATION,0,,114,0.4999,0,0,231,3,False,0.4999,STOP,IGNORED_INTERVENTIONS
CHK_007637,2026-01-07 10:38:00,4743.0,WALLET,DESKTOP,473,260,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,267,0.31,0,0,834,2,False,0.31,STOP,IGNORED_INTERVENTIONS
CHK_007638,2026-01-04 07:29:00,7944.0,CARD,MOBILE,537,481,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,414.0,3609,0.2656,1,1,257,2,False,0.2656,STOP,COOLDOWN
CHK_007639,2026-01-14 06:26:00,2154.0,UPI,DESKTOP,769,438,1,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,247,0.5165,0,0,664,3,False,0.5165,STOP,IGNORED_INTERVENTIONS
CHK_007640,2026-01-05 20:09:00,3061.0,UPI,DESKTOP,511,388,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,1,0,PAYMENT_FAILURE,0,,3619,0.3632,0,0,255,1,False,0.3632,CONTINUE,NONE
CHK_007641,2026-01-04 09:57:00,4945.0,WALLET,DESKTOP,464,328,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,208.0,302,0.3334,1,1,402,2,False,0.3334,STOP,IGNORED_INTERVENTIONS
CHK_007642,2026-01-10 18:32:00,5236.0,WALLET,MOBILE,154,106,0,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,164,0.2555,0,0,423,3,False,0.2555,STOP,IGNORED_INTERVENTIONS
CHK_007643,2026-01-10 16:02:00,5118.0,CARD,MOBILE,329,392,0,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,10.0,11,0.8129,1,0,769,0,False,0.8129,CONTINUE,NONE
CHK_007644,2026-01-16 03:46:00,1579.0,UPI,MOBILE,461,164,0,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,77.0,165,0.6677,1,0,978,1,False,0.6677,CONTINUE,NONE
CHK_007645,2026-01-15 15:40:00,7066.0,WALLET,DESKTOP,396,125,1,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,308,0.3796,0,0,64,1,False,0.3796,CONTINUE,NONE
CHK_007646,2026-01-23 17:08:00,9318.0,UPI,MOBILE,131,217,1,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,376,0.4708,0,1,189,3,False,0.4708,STOP,COOLDOWN
CHK_007647,2026-01-07 23:24:00,12193.0,CARD,DESKTOP,230,391,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,46,0.2138,0,1,602,2,False,0.2138,STOP,IGNORED_INTERVENTIONS
CHK_007648,2026-01-09 17:03:00,1989.0,CARD,DESKTOP,257,35,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,399.0,1004,0.4806,1,0,949,2,False,0.4806,STOP,IGNORED_INTERVENTIONS
CHK_007649,2026-01-25 10:50:00,13434.0,UPI,DESKTOP,180,84,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1122,0.1238,0,0,172,3,False,0.1238,STOP,IGNORED_INTERVENTIONS
CHK_007650,2026-01-18 09:01:00,4639.0,UPI,MOBILE,855,379,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,780,0.2833,0,1,758,1,False,0.2833,CONTINUE,NONE
CHK_007651,2026-01-14 14:42:00,10072.0,UPI,DESKTOP,170,195,2,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,54.0,252,0.5282,1,0,767,0,True,0.5282,STOP,OPT_OUT
CHK_007652,2026-01-19 07:59:00,3281.0,WALLET,MOBILE,622,691,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,36,0.4787,0,0,627,0,False,0.4787,CONTINUE,NONE
CHK_007653,2026-01-02 12:51:00,2616.0,WALLET,DESKTOP,660,313,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,6.0,282,0.4237,1,0,560,1,False,0.4237,CONTINUE,NONE
CHK_007654,2026-01-27 04:08:00,5777.0,CARD,DESKTOP,147,190,2,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,273,0.5425,0,2,226,0,False,0.5425,STOP,COOLDOWN
CHK_007655,2026-01-28 02:12:00,5946.0,UPI,MOBILE,344,165,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,191,0.4335,0,2,580,0,False,0.4335,CONTINUE,NONE
CHK_007656,2026-01-21 10:38:00,3840.0,WALLET,MOBILE,218,68,1,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,467,0.3145,0,2,933,0,False,0.3145,CONTINUE,NONE
CHK_007657,2026-01-03 22:46:00,8047.0,CARD,DESKTOP,390,723,1,PAYMENT,Poor,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,0,,343,0.1624,0,2,387,3,False,0.1624,STOP,IGNORED_INTERVENTIONS
CHK_007658,2026-01-22 11:16:00,7147.0,UPI,MOBILE,528,256,0,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,631,0.2305,0,1,400,0,False,0.2305,CONTINUE,NONE
CHK_007659,2026-01-22 09:36:00,13449.0,UPI,DESKTOP,726,182,1,CART,Good,ABANDONED,NONE,2,0,PRICE_HESITATION,0,,41,0.3789,0,1,637,2,False,0.3789,STOP,IGNORED_INTERVENTIONS
CHK_007660,2026-01-11 11:04:00,5017.0,WALLET,MOBILE,452,205,0,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,232,0.5185,0,1,948,3,False,0.5185,STOP,IGNORED_INTERVENTIONS
CHK_007661,2026-01-18 05:09:00,8435.0,CARD,MOBILE,610,355,0,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,275,0.5102,0,0,212,0,False,0.5102,CONTINUE,NONE
CHK_007662,2026-01-18 21:57:00,1368.0,WALLET,DESKTOP,228,182,0,PAYMENT,Poor,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,91,0.3344,0,1,52,0,False,0.3344,STOP,COOLDOWN
CHK_007663,2026-01-17 23:34:00,7735.0,CARD,DESKTOP,670,467,1,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,143,0.6617,0,2,623,2,False,0.6617,STOP,IGNORED_INTERVENTIONS
CHK_007664,2026-01-21 10:56:00,2174.0,WALLET,DESKTOP,267,362,1,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,221.0,224,0.4647,1,1,670,1,False,0.4647,CONTINUE,NONE
CHK_007665,2026-01-29 04:13:00,7717.0,WALLET,DESKTOP,558,308,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,2,0,PAYMENT_FAILURE,1,116.0,156,0.5838,1,0,751,0,False,0.5838,CONTINUE,NONE
CHK_007666,2026-01-21 11:43:00,11498.0,UPI,DESKTOP,560,330,1,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,982,0.3962,0,0,661,0,False,0.3962,CONTINUE,NONE
CHK_007667,2026-01-05 17:36:00,8137.0,WALLET,DESKTOP,367,130,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1455,0.0713,0,1,138,0,False,0.0713,STOP,COOLDOWN
CHK_007668,2026-01-26 03:19:00,6435.0,UPI,MOBILE,524,317,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,255,0.5512,0,1,417,0,False,0.5512,CONTINUE,NONE
CHK_007669,2026-01-05 15:56:00,4310.0,UPI,DESKTOP,648,231,0,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,110.0,282,0.3959,1,3,624,0,False,0.3959,STOP,MAX_TOUCHES
CHK_007670,2026-01-13 06:26:00,1415.0,UPI,DESKTOP,347,408,0,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,590.0,736,0.6088,1,0,142,0,False,0.6088,CONTINUE,NONE
CHK_007671,2026-01-12 03:00:00,7672.0,WALLET,DESKTOP,615,470,0,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,1,215.0,248,0.2382,1,2,881,1,False,0.2382,CONTINUE,NONE
CHK_007672,2026-01-28 22:12:00,2827.0,UPI,DESKTOP,176,287,0,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,1,50.0,193,0.2259,1,1,508,3,False,0.2259,STOP,IGNORED_INTERVENTIONS
CHK_007673,2026-01-29 18:33:00,10551.0,UPI,MOBILE,540,333,0,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,870,0.2609,0,3,649,1,False,0.2609,STOP,MAX_TOUCHES
CHK_007674,2026-01-29 23:40:00,12295.0,WALLET,MOBILE,737,99,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,594,0.1607,0,1,485,3,False,0.1607,STOP,IGNORED_INTERVENTIONS
CHK_007675,2026-01-27 22:19:00,8776.0,UPI,DESKTOP,286,439,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,172,0.2249,0,1,991,2,False,0.2249,STOP,IGNORED_INTERVENTIONS
CHK_007676,2026-01-12 20:24:00,8599.0,CARD,DESKTOP,656,283,1,OTP,Average,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,160.0,290,0.3562,1,1,436,1,False,0.3562,CONTINUE,NONE
CHK_007677,2026-01-08 08:06:00,1814.0,CARD,DESKTOP,455,478,0,OTP,Poor,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,504,0.4223,0,2,815,0,False,0.4223,CONTINUE,NONE
CHK_007678,2026-01-13 12:56:00,9318.0,UPI,MOBILE,296,441,1,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,1209,0.2176,0,4,542,0,False,0.2176,STOP,MAX_TOUCHES
CHK_007679,2026-01-16 15:05:00,14825.0,CARD,MOBILE,411,425,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,131,0.1836,0,0,292,2,False,0.1836,STOP,IGNORED_INTERVENTIONS
CHK_007680,2026-01-28 11:27:00,2971.0,WALLET,MOBILE,552,115,2,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,26.0,523,0.4436,1,0,619,3,False,0.4436,STOP,IGNORED_INTERVENTIONS
CHK_007681,2026-01-14 21:16:00,2686.0,WALLET,MOBILE,235,104,0,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,65.0,234,0.2648,1,3,283,0,False,0.2648,STOP,MAX_TOUCHES
CHK_007682,2026-01-19 01:13:00,9325.0,UPI,DESKTOP,195,84,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,201,0.1632,0,1,670,0,False,0.1632,STOP,LOW_RECOVERABILITY
CHK_007683,2026-01-01 23:00:00,4407.0,WALLET,MOBILE,440,492,0,OTP,Poor,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,238.0,602,0.4013,1,1,837,2,False,0.4013,STOP,IGNORED_INTERVENTIONS
CHK_007684,2026-01-14 20:45:00,3076.0,UPI,DESKTOP,337,325,2,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,1,143.0,2734,0.3013,1,1,13,0,False,0.3013,STOP,COOLDOWN
CHK_007685,2026-01-11 22:30:00,7326.0,UPI,MOBILE,281,351,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,96.0,193,0.2871,1,0,633,0,False,0.2871,CONTINUE,NONE
CHK_007686,2026-01-10 06:45:00,9505.0,WALLET,DESKTOP,501,209,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,46,0.3716,0,2,726,2,False,0.3716,STOP,IGNORED_INTERVENTIONS
CHK_007687,2026-01-26 00:55:00,14537.0,CARD,MOBILE,397,25,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,149,0.1827,0,2,271,1,False,0.1827,STOP,COOLDOWN
CHK_007688,2026-01-04 12:16:00,8429.0,CARD,DESKTOP,293,78,0,OTP,Poor,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,27.0,27,0.7456,1,0,24,1,False,0.7456,CONTINUE,NONE
CHK_007689,2026-01-28 02:17:00,6990.0,UPI,DESKTOP,402,457,3,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,3356,0.4774,0,0,934,3,False,0.4774,STOP,IGNORED_INTERVENTIONS
CHK_007690,2026-01-03 02:22:00,5214.0,CARD,DESKTOP,303,488,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,157,0.2477,0,2,321,1,False,0.2477,STOP,COOLDOWN
CHK_007691,2026-01-07 09:03:00,8208.0,UPI,DESKTOP,265,407,2,PAYMENT,Good,FAILED,AUTH_TIMEOUT,1,1,PAYMENT_FAILURE,1,161.0,305,0.4985,1,0,805,1,False,0.4985,CONTINUE,NONE
CHK_007692,2026-01-04 15:49:00,2538.0,CARD,MOBILE,599,409,1,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,290,0.475,0,3,680,0,False,0.475,STOP,MAX_TOUCHES
CHK_007693,2026-01-25 01:44:00,5231.0,UPI,MOBILE,356,265,2,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,149,0.6429,0,0,102,0,False,0.6429,CONTINUE,NONE
CHK_007694,2026-01-30 10:32:00,2550.0,UPI,DESKTOP,254,493,0,PAYMENT,Poor,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,0,,261,0.1884,0,1,865,2,False,0.1884,STOP,IGNORED_INTERVENTIONS
CHK_007695,2026-01-13 21:08:00,3282.0,UPI,DESKTOP,548,489,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,1199,0.4365,0,3,882,0,False,0.4365,STOP,MAX_TOUCHES
CHK_007696,2026-01-19 15:03:00,6335.0,CARD,MOBILE,784,153,2,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,102.0,213,0.5111,1,1,39,0,False,0.5111,STOP,COOLDOWN
CHK_007697,2026-01-21 04:05:00,5283.0,UPI,MOBILE,705,256,0,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,344,0.4515,0,0,234,0,False,0.4515,CONTINUE,NONE
CHK_007698,2026-01-09 22:28:00,7969.0,CARD,DESKTOP,794,180,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,82,0.2835,0,1,831,0,False,0.2835,CONTINUE,NONE
CHK_007699,2026-01-10 12:43:00,8406.0,CARD,DESKTOP,837,91,0,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,276,0.207,0,0,88,0,False,0.207,CONTINUE,NONE
CHK_007700,2026-01-18 14:57:00,9375.0,WALLET,DESKTOP,488,419,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,162,0.3572,0,0,99,1,False,0.3572,CONTINUE,NONE
CHK_007701,2026-01-28 22:53:00,3453.0,CARD,MOBILE,135,57,1,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,353,0.5539,0,4,143,0,False,0.5539,STOP,MAX_TOUCHES
CHK_007702,2026-01-14 14:17:00,5889.0,WALLET,MOBILE,877,327,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,296,0.2359,0,2,81,0,False,0.2359,STOP,COOLDOWN
CHK_007703,2026-01-18 14:43:00,1711.0,WALLET,DESKTOP,412,268,1,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,29.0,167,0.7086,1,1,588,1,False,0.7086,CONTINUE,NONE
CHK_007704,2026-01-18 17:32:00,6151.0,UPI,MOBILE,614,394,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,318,0.4137,0,0,570,3,False,0.4137,STOP,IGNORED_INTERVENTIONS
CHK_007705,2026-01-02 09:06:00,1350.0,WALLET,MOBILE,191,37,0,PAYMENT,Poor,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,647,0.4521,0,0,228,0,False,0.4521,CONTINUE,NONE
CHK_007706,2026-01-02 09:52:00,6588.0,WALLET,DESKTOP,649,150,1,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,124,0.4731,0,0,602,1,False,0.4731,CONTINUE,NONE
CHK_007707,2026-01-29 20:29:00,2211.0,WALLET,DESKTOP,338,53,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,294,0.4694,0,1,865,1,False,0.4694,CONTINUE,NONE
CHK_007708,2026-01-02 21:19:00,4681.0,UPI,DESKTOP,751,439,0,CART,Good,ABANDONED,NONE,2,0,PRICE_HESITATION,0,,25,0.494,0,2,394,1,False,0.494,CONTINUE,NONE
CHK_007709,2026-01-02 19:55:00,8652.0,UPI,DESKTOP,316,65,1,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,963.0,1205,0.5926,1,1,512,0,False,0.5926,CONTINUE,NONE
CHK_007710,2026-01-12 16:46:00,9660.0,UPI,DESKTOP,496,237,2,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,124,0.6272,0,2,780,3,False,0.6272,STOP,IGNORED_INTERVENTIONS
CHK_007711,2026-01-24 23:59:00,6988.0,WALLET,DESKTOP,663,288,0,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,286.0,319,0.4183,1,0,797,1,False,0.4183,CONTINUE,NONE
CHK_007712,2026-01-07 23:38:00,3849.0,WALLET,DESKTOP,670,370,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,288.0,325,0.6492,1,0,196,2,False,0.6492,STOP,IGNORED_INTERVENTIONS
CHK_007713,2026-01-04 12:37:00,8783.0,UPI,MOBILE,658,353,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,109.0,279,0.375,1,0,273,0,False,0.375,CONTINUE,NONE
CHK_007714,2026-01-19 21:13:00,7952.0,CARD,MOBILE,662,360,0,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,55,0.3722,0,0,589,1,False,0.3722,CONTINUE,NONE
CHK_007715,2026-01-17 04:09:00,7991.0,CARD,MOBILE,454,242,1,OTP,Poor,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,293,0.4369,0,0,652,2,False,0.4369,STOP,IGNORED_INTERVENTIONS
CHK_007716,2026-01-18 11:50:00,7002.0,WALLET,DESKTOP,156,129,0,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,92.0,313,0.4415,1,4,799,0,False,0.4415,STOP,MAX_TOUCHES
CHK_007717,2026-01-09 03:18:00,10895.0,UPI,DESKTOP,164,115,0,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,4244,0.115,0,0,582,0,False,0.115,STOP,LOW_RECOVERABILITY
CHK_007718,2026-01-15 09:25:00,6865.0,WALLET,DESKTOP,704,372,1,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,3441,0.3348,0,3,967,1,False,0.3348,STOP,MAX_TOUCHES
CHK_007719,2026-01-15 07:52:00,7959.0,UPI,DESKTOP,415,326,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,347,0.1858,0,0,561,0,False,0.1858,STOP,LOW_RECOVERABILITY
CHK_007720,2026-01-22 19:38:00,7255.0,UPI,MOBILE,654,548,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,351,0.2952,0,4,966,1,False,0.2952,STOP,MAX_TOUCHES
CHK_007721,2026-01-24 13:00:00,6039.0,UPI,DESKTOP,759,51,0,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,55,0.6348,0,1,371,0,False,0.6348,CONTINUE,NONE
CHK_007722,2026-01-24 01:34:00,3188.0,WALLET,MOBILE,234,236,1,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,1188.0,1349,0.452,1,3,880,0,False,0.452,STOP,MAX_TOUCHES
CHK_007723,2026-01-17 02:57:00,2275.0,UPI,MOBILE,514,410,2,PAYMENT,Average,FAILED,GATEWAY_ERROR,1,0,PAYMENT_FAILURE,0,,2224,0.5338,0,0,79,1,False,0.5338,CONTINUE,NONE
CHK_007724,2026-01-14 10:37:00,8130.0,UPI,MOBILE,210,425,1,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,19.0,24,0.6101,1,2,234,0,False,0.6101,STOP,COOLDOWN
CHK_007725,2026-01-03 05:30:00,9568.0,WALLET,MOBILE,609,122,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,17.0,65,0.4456,1,3,286,3,False,0.4456,STOP,MAX_TOUCHES
CHK_007726,2026-01-18 08:45:00,6700.0,UPI,DESKTOP,190,93,1,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,141,0.643,0,0,818,2,False,0.643,STOP,IGNORED_INTERVENTIONS
CHK_007727,2026-01-11 11:30:00,4569.0,UPI,DESKTOP,685,407,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,93,0.393,0,0,666,1,False,0.393,CONTINUE,NONE
CHK_007728,2026-01-02 07:36:00,9332.0,UPI,MOBILE,330,379,0,PAYMENT,Average,FAILED,AUTH_TIMEOUT,1,1,PAYMENT_FAILURE,1,126.0,173,0.4188,1,0,571,2,False,0.4188,STOP,IGNORED_INTERVENTIONS
CHK_007729,2026-01-02 10:15:00,8037.0,CARD,DESKTOP,733,106,0,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,466.0,1618,0.4891,1,3,544,2,False,0.4891,STOP,MAX_TOUCHES
CHK_007730,2026-01-21 23:16:00,14864.0,UPI,DESKTOP,614,477,1,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1504,0.1559,0,1,436,0,False,0.1559,STOP,LOW_RECOVERABILITY
CHK_007731,2026-01-11 01:13:00,3133.0,WALLET,MOBILE,377,151,0,OTP,Average,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,1217.0,2887,0.2581,1,1,126,2,False,0.2581,STOP,COOLDOWN
CHK_007732,2026-01-27 09:40:00,8789.0,CARD,MOBILE,541,180,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,81,0.2539,0,0,732,0,False,0.2539,CONTINUE,NONE
CHK_007733,2026-01-26 01:31:00,9526.0,UPI,MOBILE,515,93,1,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,8.0,19,0.8313,1,0,711,0,False,0.8313,CONTINUE,NONE
CHK_007734,2026-01-22 18:39:00,881.0,UPI,DESKTOP,400,271,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,271,0.3664,0,2,416,1,False,0.3664,CONTINUE,NONE
CHK_007735,2026-01-25 05:27:00,9891.0,CARD,MOBILE,392,226,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,153.0,2788,0.0634,1,0,637,1,False,0.0634,STOP,LOW_RECOVERABILITY
CHK_007736,2026-01-18 05:22:00,1386.0,CARD,MOBILE,487,167,1,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,36,0.7504,0,1,40,0,False,0.7504,STOP,COOLDOWN
