checkout_id,action,execution_status,payload,simulated_outcome
CHK_007773,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007773', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007774,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007774', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007775,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007776,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007777,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_007778,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_007779,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007780,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1228.3}",PENDING
CHK_007781,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007782,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007783,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007784,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 996.5}",PENDING
CHK_007785,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007786,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 736200, 'currency': 'INR', 'reference_id': 'CHK_007786', 'description': 'Checkout recovery payment link'}",PENDING
CHK_007787,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007788,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007789,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007789', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007790,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007791,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_007792,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007793,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007794,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007795,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007796,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007797,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007798,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 894200, 'currency': 'INR', 'reference_id': 'CHK_007798', 'description': 'Checkout recovery payment link'}",PENDING
CHK_007799,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007799', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007800,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007800', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007801,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007802,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007803,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007804,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1334.5}",PENDING
CHK_007805,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007806,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007807,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007808,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007809,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007809', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007810,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007810', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007811,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007811', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007812,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},RECOVERED
CHK_007813,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_007814,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007815,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_007816,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_007817,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007818,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007819,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007820,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007821,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007822,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007823,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1185.5}",PENDING
CHK_007824,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007824', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007825,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_007826,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007827,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007828,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_007829,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 969.4}",RECOVERED
CHK_007830,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007831,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 323400, 'currency': 'INR', 'reference_id': 'CHK_007831', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_007832,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_007833,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007833', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007834,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007835,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007835', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007836,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007837,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007838,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007839,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007840,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007841,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007841', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007842,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007843,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 289500, 'currency': 'INR', 'reference_id': 'CHK_007843', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_007844,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007845,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007845', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007846,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007847,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 832.8}",PENDING
CHK_007848,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007849,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007850,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1227.8}",PENDING
CHK_007851,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007852,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007853,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007854,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007855,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007855', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007856,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007857,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_007858,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007858', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007859,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 892400, 'currency': 'INR', 'reference_id': 'CHK_007859', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_007860,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007861,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007862,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},RECOVERED
CHK_007863,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007863', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007864,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007865,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 769900, 'currency': 'INR', 'reference_id': 'CHK_007865', 'description': 'Checkout recovery payment link'}",PENDING
CHK_007866,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007867,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007868,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007868', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007869,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007869', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007870,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007871,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007871', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007872,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007872', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007873,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007874,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007875,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007876,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007876', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007877,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007877', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007878,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007879,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007880,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007881,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007882,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007883,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007884,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007885,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007885', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007886,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 771700, 'currency': 'INR', 'reference_id': 'CHK_007886', 'description': 'Checkout recovery payment link'}",PENDING
CHK_007887,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1284.6}",RECOVERED
CHK_007888,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007888', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007889,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_007890,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007891,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007892,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007893,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007893', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007894,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007895,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007896,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007897,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007897', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007898,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007899,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 870600, 'currency': 'INR', 'reference_id': 'CHK_007899', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_007900,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007901,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007902,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007902', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007903,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_007904,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 951.4}",PENDING
CHK_007905,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007906,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007907,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_007908,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007909,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007909', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007910,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007911,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007912,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 904.8}",PENDING
CHK_007913,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_007914,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007914', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007915,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_007916,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007916', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007917,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007918,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007918', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007919,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007919', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007920,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007921,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007922,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007923,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_007924,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007925,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007926,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007926', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007927,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007928,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007929,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007930,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007930', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007931,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007931', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007932,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007932', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007933,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_007934,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007935,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 329100, 'currency': 'INR', 'reference_id': 'CHK_007935', 'description': 'Checkout recovery payment link'}",PENDING
CHK_007936,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007937,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_007938,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007938', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007939,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 130400, 'currency': 'INR', 'reference_id': 'CHK_007939', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_007940,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007940', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007941,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007942,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007942', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007943,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007944,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},RECOVERED
CHK_007945,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007946,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007947,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007947', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007948,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 937200, 'currency': 'INR', 'reference_id': 'CHK_007948', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_007949,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007950,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007950', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007951,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007952,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007953,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007954,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007954', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007955,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007956,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007956', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007957,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007957', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007958,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007959,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007959', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007960,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007960', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007961,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007962,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_007963,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007964,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007965,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007965', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007966,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007967,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007968,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_007969,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_007970,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007971,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007972,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_007973,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007974,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007975,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007976,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007976', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007977,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007978,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007979,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007980,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_007981,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007981', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007982,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_007983,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007983', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007984,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007984', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007985,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_007986,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007987,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007988,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007989,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007989', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007990,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007990', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007991,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007992,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007993,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007993', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007994,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007995,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007995', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_007996,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_007996', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_007997,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007998,STOP,SKIPPED,None,NOT_CONTACTED
CHK_007999,STOP,SKIPPED,None,NOT_CONTACTED
CHK_008000,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_008000', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_008001,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1355.1}",PENDING
CHK_008002,STOP,SKIPPED,None,NOT_CONTACTED
CHK_008003,STOP,SKIPPED,None,NOT_CONTACTED
CHK_008004,STOP,SKIPPED,None,NOT_CONTACTED
CHK_008005,STOP,SKIPPED,None,NOT_CONTACTED
CHK_008006,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 640600, 'currency': 'INR', 'reference_id': 'CHK_008006', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_008007,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 703.7}",PENDING
CHK_008008,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1273.8}",PENDING
CHK_008009,STOP,SKIPPED,None,NOT_CONTACTED
CHK_008010,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_008010', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_008011,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_008011', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_008012,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_008012', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_008013,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_008014,STOP,SKIPPED,None,NOT_CONTACTED
CHK_008015,STOP,SKIPPED,None,NOT_CONTACTED
CHK_008016,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_008016', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_008017,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_008018,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_008018', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_008019,STOP,SKIPPED,None,NOT_CONTACTED
CHK_008020,STOP,SKIPPED,None,NOT_CONTACTED
CHK_008021,STOP,SKIPPED,None,NOT_CONTACTED
CHK_008022,STOP,SKIPPED,None,NOT_CONTACTED
CHK_008023,STOP,SKIPPED,None,NOT_CONTACTED
CHK_008024,STOP,SKIPPED,None,NOT_CONTACTED
CHK_008025,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 64000, 'currency': 'INR', 'reference_id': 'CHK_008025', 'description': 'Checkout recovery payment link'}",PENDING
CHK_008026,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_008026', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_008027,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_008028,STOP,SKIPPED,None,NOT_CONTACTED
CHK_008029,STOP,SKIPPED,None,NOT_CONTACTED
CHK_008030,STOP,SKIPPED,None,NOT_CONTACTED
CHK_008031,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_008031', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_008032,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_008032', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
